trip_id,customer_id,driver_id,vehicle_id,origin_location_id,destination_location_id,time_id,duration_minutes,distance_km
1373,714,60,59,5,29,281,8,3.41
1374,986,158,64,5,18,131,30,7.32
1375,662,164,139,41,15,95,19,4.05
1376,388,41,240,38,43,196,29,7.24
1377,530,238,258,12,49,172,21,5.52
1378,706,299,210,37,5,111,24,3.48
1379,772,178,229,27,32,80,23,7.26
1380,263,174,17,16,18,316,24,4.45
1381,565,193,198,20,5,33,27,4.42
1382,92,122,19,27,22,10,5,6.25
1383,62,245,55,35,43,213,8,6.04
1384,123,26,90,39,45,250,6,5.4
1385,49,26,20,14,45,245,30,4.06
1386,92,251,140,39,36,14,17,3.14
1387,957,114,195,38,39,352,10,9.38
1388,610,236,138,28,39,184,7,8.49
1389,614,202,48,12,24,155,30,5.08
1390,831,205,35,37,16,31,7,2.92
1391,787,149,200,22,3,249,9,4.05
1392,534,95,134,27,16,250,27,8.91
1393,172,196,84,21,49,161,5,4.27
1394,119,279,296,20,29,309,13,2.76
1395,61,186,16,33,7,72,30,4.23
1396,475,48,37,31,23,324,14,6.05
1397,385,169,133,7,13,222,26,1.6
1398,916,14,292,35,45,199,28,3.4
1399,199,292,12,32,4,240,22,5.45
1400,125,11,245,14,17,217,22,9.94
1401,427,116,166,34,27,240,21,2.73
1402,129,81,273,6,16,238,22,5.23
1403,275,289,223,26,45,81,11,3.53
1404,241,234,37,38,6,196,29,2.74
1405,919,14,255,7,44,357,26,7.85
1406,950,274,34,31,21,333,17,7.49
1407,945,170,244,19,8,104,9,3.77
1408,465,240,65,47,44,44,18,5.41
1409,713,277,32,11,18,312,25,4.16
1410,800,135,104,43,45,49,23,6.29
1411,621,185,63,27,45,284,17,1.27
1412,238,114,65,47,1,182,19,4.8
1413,247,156,108,2,19,349,29,7.42
1414,581,153,30,36,8,215,25,4.46
1415,221,7,138,6,21,6,29,3.98
1416,121,187,148,9,49,357,10,5.31
1417,412,27,172,33,3,339,11,1.03
1418,799,281,8,42,33,279,23,3.27
1419,820,116,271,7,6,323,14,6.17
1420,622,119,7,22,1,193,28,2.71
1421,618,59,168,21,22,222,14,3.78
1422,595,103,126,39,50,189,20,3.83
1423,614,116,97,32,14,135,25,3.67
1424,841,216,79,17,46,324,8,5.57
1425,775,19,101,11,8,205,8,9.9
1426,823,201,34,34,11,101,9,1.87
1427,195,77,67,30,35,361,24,9.52
1428,427,231,115,4,9,335,14,2.47
1429,960,59,75,18,1,304,17,8.49
1430,46,86,282,49,40,246,17,8.81
1431,205,66,183,22,20,320,12,8.33
1432,360,134,214,26,22,154,27,3.1
1433,858,15,265,49,29,132,7,6.86
1434,965,289,108,25,31,277,22,4.84
1435,530,87,114,22,27,190,5,5.36
1436,389,215,9,38,29,2,15,2.84
1437,476,283,207,28,29,268,19,3.24
1438,558,150,201,47,50,163,18,3.92
1439,892,187,78,32,39,243,9,3.81
1440,424,114,188,45,32,155,23,6.1
1441,566,274,149,23,44,76,15,3.04
1442,465,297,203,40,49,154,15,1.22
1443,7,202,158,7,3,284,27,9.84
1444,468,210,25,30,9,265,29,8.38
1445,651,281,100,35,41,174,7,1.54
1446,488,186,279,1,49,208,21,9.6
1447,413,249,195,48,14,204,28,1.53
1448,773,150,171,4,33,121,30,5.18
1449,342,147,161,17,11,66,12,5.26
1450,466,242,96,35,14,269,26,4.54
1451,629,256,8,10,42,178,27,8.92
1452,473,222,129,34,43,281,18,8.55
1453,317,139,206,38,35,98,8,9.22
1454,823,60,138,32,9,27,28,2.59
1455,802,139,79,41,4,109,23,9.55
1456,623,217,269,7,42,61,8,4.03
1457,572,79,210,11,36,356,21,4.75
1458,31,247,297,47,6,36,5,1.7
1459,466,46,95,35,3,281,8,4.41
1460,777,157,173,40,47,229,6,7.88
1461,138,201,91,23,13,307,27,6.21
1462,608,59,119,5,7,273,13,6.28
1463,330,60,107,50,16,51,28,4.35
1464,369,126,33,25,30,182,12,7.84
1465,823,162,50,12,44,146,30,7.33
1466,959,129,79,19,46,65,22,7.2
1467,825,31,95,18,25,188,10,2.66
1468,176,249,77,8,12,25,19,6.46
1469,822,268,156,30,47,213,8,8.93
1470,705,243,188,27,28,314,10,3.46
1471,710,33,297,41,5,45,19,8.0
1472,410,61,12,12,5,106,24,1.64
1473,76,86,242,20,26,34,28,2.98
1474,904,256,253,6,40,354,15,1.08
1475,579,300,57,11,19,178,5,4.87
1476,24,36,131,35,4,360,23,1.89
1477,879,139,270,6,33,320,20,5.31
1478,610,80,50,16,3,61,21,1.85
1479,630,156,158,35,9,324,9,4.85
1480,968,9,275,7,22,7,18,7.15
1481,221,9,114,48,18,294,20,3.59
1482,572,219,3,34,10,168,9,6.9
1483,308,190,124,31,41,141,14,5.36
1484,247,198,289,10,39,168,8,1.2
1485,278,282,57,37,43,253,27,4.73
1486,450,286,245,20,7,80,18,6.25
1487,522,199,140,19,40,334,9,5.34
1488,530,293,265,17,34,83,25,6.09
1489,559,254,174,25,24,256,16,1.56
1490,140,58,30,40,44,71,28,4.93
1491,101,124,158,35,20,222,30,5.4
1492,141,8,135,15,25,127,20,9.16
1493,544,237,183,22,6,142,11,2.44
1494,466,130,129,46,11,28,7,5.39
1495,701,213,14,8,10,268,20,5.92
1496,147,96,111,8,42,142,25,6.44
1497,185,186,283,36,5,305,19,1.65
1498,33,128,207,43,42,59,12,5.91
1499,295,228,290,21,13,351,30,8.68
1500,585,62,94,33,34,236,9,6.37
1501,990,255,104,48,42,251,26,7.68
1502,359,232,5,14,7,347,8,5.0
1503,757,183,63,12,26,178,5,9.08
1504,201,187,220,20,26,129,14,8.55
1505,832,287,272,32,30,116,18,5.66
1506,601,224,116,39,30,73,14,7.28
1507,842,88,86,28,31,18,18,9.13
1508,175,79,7,3,48,201,20,4.41
1509,960,59,33,25,33,195,20,8.16
1510,513,80,295,10,19,182,18,2.69
1511,860,6,221,5,32,137,23,5.7
1512,69,185,21,37,17,119,22,6.84
1513,204,63,222,21,12,357,17,6.32
1514,100,36,122,47,35,277,22,6.52
1515,652,109,38,26,28,54,30,7.47
1516,85,248,21,37,41,316,28,5.95
1517,767,198,36,42,15,170,6,4.4
1518,691,37,276,42,12,213,13,7.36
1519,972,143,166,36,9,130,7,2.51
1520,599,145,44,49,18,125,10,5.39
1521,968,274,205,47,42,101,19,4.29
1522,171,249,38,12,31,257,6,8.31
1523,679,140,95,35,8,355,24,4.43
1524,961,75,198,49,19,288,26,5.43
1525,471,259,136,47,36,230,7,4.58
1526,484,69,90,12,41,107,5,6.89
1527,484,27,235,2,40,289,14,1.7
1528,201,145,290,14,43,136,10,9.64
1529,183,134,56,30,23,260,11,4.4
1530,930,294,105,40,45,365,6,9.93
1531,749,64,281,10,5,289,22,2.31
1532,302,72,125,32,38,80,17,1.06
1533,480,192,82,20,43,345,14,3.72
1534,408,199,297,5,26,49,25,3.72
1535,681,221,43,5,35,125,28,3.13
1536,987,251,146,16,30,298,22,8.91
1537,975,271,233,12,27,76,17,6.15
1538,959,288,102,1,14,32,17,9.55
1539,109,196,73,28,14,166,9,8.26
1540,748,18,134,15,3,13,23,5.79
1541,939,231,245,36,45,279,15,2.74
1542,417,135,89,42,12,291,23,5.18
1543,128,280,243,34,5,299,17,2.15
1544,793,276,78,32,20,179,26,6.38
1545,399,184,110,43,21,63,14,6.64
1546,941,107,223,39,36,177,15,6.04
1547,843,298,78,30,8,125,24,9.23
1548,583,286,169,41,11,107,16,7.36
1549,256,221,294,30,16,131,17,6.42
1550,582,42,108,1,6,317,7,3.31
1551,332,192,206,18,48,290,30,7.67
1552,81,14,281,24,29,169,7,2.21
1553,558,247,3,14,37,38,20,5.62
1554,204,288,163,42,7,294,29,6.66
1555,813,45,168,10,25,133,7,9.4
1556,651,58,217,30,6,173,30,6.77
1557,22,29,139,26,27,308,16,3.92
1558,707,5,172,47,21,353,14,2.93
1559,481,132,21,1,23,154,16,1.24
1560,560,224,42,29,15,186,14,9.31
1561,202,157,235,18,38,287,24,1.9
1562,826,134,162,46,48,174,19,5.15
1563,360,218,219,18,43,78,13,9.06
1564,831,231,267,17,14,130,10,8.27
1565,351,250,191,29,50,9,13,6.42
1566,427,156,293,34,23,322,26,9.16
1567,250,283,278,20,36,346,12,9.35
1568,694,250,22,14,33,362,16,1.58
1569,57,235,209,25,24,46,18,2.26
1570,218,222,277,12,37,156,15,5.42
1571,12,94,109,47,42,77,16,5.68
1572,593,219,20,38,45,354,20,7.2
1573,946,126,130,11,13,290,23,7.01
1574,39,161,212,35,31,245,15,7.02
1575,925,173,135,13,7,39,30,5.59
1576,737,174,163,22,43,317,28,8.93
1577,84,135,210,44,35,221,13,7.5
1578,750,158,36,1,26,295,29,3.74
1579,791,162,161,50,46,21,8,3.01
1580,934,89,293,6,25,77,12,6.93
1581,994,12,199,19,25,173,29,3.49
1582,309,155,167,28,16,316,26,7.86
1583,7,231,245,15,44,125,10,3.79
1584,520,178,175,12,18,35,5,6.32
1585,236,257,194,11,35,215,16,4.5
1586,111,110,44,34,32,128,26,3.91
1587,544,236,112,4,31,76,8,2.42
1588,839,63,280,29,1,304,16,8.18
1589,875,134,277,14,15,133,27,4.68
1590,996,123,131,3,19,300,10,2.81
1591,217,56,128,45,24,313,28,3.32
1592,974,3,244,4,19,206,20,4.68
1593,647,254,64,17,10,219,25,3.31
1594,645,253,73,11,32,1,29,3.89
1595,819,207,162,6,39,168,24,3.17
1596,622,279,208,43,20,96,10,3.14
1597,666,156,185,49,30,133,26,6.63
1598,816,223,13,27,33,153,9,2.84
1599,839,100,274,28,33,86,19,6.08
1600,542,71,5,30,43,55,5,9.0
1601,744,15,105,8,10,363,25,4.21
1602,305,60,250,38,18,288,22,6.18
1603,5,230,155,3,39,92,30,9.3
1604,632,38,284,18,1,52,8,9.42
1605,890,186,226,7,2,3,16,2.01
1606,825,291,274,22,4,159,17,7.35
1607,743,93,8,36,45,29,16,4.9
1608,480,102,77,32,28,180,15,8.71
1609,154,5,216,7,32,362,11,9.08
1610,298,131,140,5,10,22,19,5.16
1611,234,181,118,18,32,158,14,4.4
1612,859,52,232,33,28,274,21,6.7
1613,482,186,163,16,47,27,8,4.63
1614,687,13,113,19,41,284,9,7.25
1615,438,106,77,29,28,4,9,8.12
1616,271,120,60,17,2,273,29,6.96
1617,158,137,234,38,14,93,11,9.01
1618,655,113,289,11,49,91,26,7.29
1619,231,202,7,33,31,34,15,4.96
1620,813,241,197,5,43,47,28,9.13
1621,827,262,7,14,19,61,6,2.66
1622,624,233,50,45,31,296,17,5.74
1623,621,119,154,46,13,236,30,8.08
1624,369,82,4,14,37,308,15,5.6
1625,121,247,205,22,19,273,29,6.95
1626,905,184,43,24,34,319,7,7.92
1627,102,106,167,26,18,61,12,4.12
1628,924,226,4,1,28,145,25,5.63
1629,281,55,113,35,1,283,12,6.39
1630,146,294,59,18,4,193,27,5.79
1631,598,51,95,15,49,53,8,4.83
1632,855,266,171,13,2,107,27,7.64
1633,336,84,221,42,38,240,11,2.44
1634,79,174,59,3,12,55,13,9.73
1635,674,76,35,13,44,137,16,8.93
1636,418,214,186,13,15,276,19,1.19
1637,372,68,184,22,43,146,24,7.21
1638,617,26,132,30,7,204,9,6.95
1639,565,223,41,32,14,198,20,3.11
1640,662,4,260,33,44,38,18,1.55
1641,191,27,275,48,43,158,24,1.07
1642,380,268,138,8,50,81,7,3.33
1643,964,52,131,28,35,116,17,7.6
1644,29,6,132,48,46,170,16,2.35
1645,68,157,199,1,16,55,11,8.86
1646,883,129,97,6,31,263,16,9.77
1647,370,127,161,12,13,223,17,1.12
1648,717,242,275,16,47,283,18,2.73
1649,231,226,186,31,23,146,20,8.52
1650,76,193,92,47,44,167,22,9.76
1651,470,189,267,26,14,107,18,2.35
1652,808,145,61,48,3,4,13,1.6
1653,107,41,288,18,34,45,11,8.3
1654,17,135,34,41,7,278,19,2.46
1655,551,54,205,44,3,67,6,7.05
1656,828,83,290,23,5,47,10,3.98
1657,104,291,116,48,26,312,21,8.52
1658,666,167,276,27,37,128,9,6.41
1659,528,296,152,15,27,53,13,2.11
1660,836,31,210,21,25,187,30,7.84
1661,599,25,55,29,4,256,11,4.89
1662,997,280,197,20,32,47,27,7.79
1663,176,145,174,24,37,188,24,7.35
1664,955,5,133,46,29,183,28,5.94
1665,753,101,263,39,48,88,14,3.11
1666,62,287,88,15,39,356,30,8.63
1667,140,158,262,26,46,122,9,3.25
1668,43,87,255,26,25,30,9,7.38
1669,615,103,167,34,42,2,14,1.65
1670,756,180,78,27,10,33,26,1.06
1671,780,236,53,30,11,146,22,7.19
1672,647,227,260,32,36,57,17,3.19
1673,357,175,150,19,47,151,28,5.03
1674,366,153,213,34,43,210,30,5.54
1675,506,29,41,43,45,75,26,2.91
1676,599,172,239,37,24,261,14,3.79
1677,709,271,55,33,46,67,30,2.79
1678,812,299,37,19,50,57,8,2.48
1679,189,218,248,20,37,246,24,4.79
1680,367,143,193,32,22,158,7,3.96
1681,485,181,254,38,28,194,11,9.2
1682,170,221,290,14,41,297,14,7.62
1683,112,218,134,17,14,221,26,4.84
1684,886,139,43,43,21,182,15,3.4
1685,383,178,106,22,41,33,16,7.87
1686,971,139,214,35,2,294,15,2.99
1687,496,190,75,49,9,100,5,3.03
1688,982,106,172,17,31,227,22,8.34
1689,333,81,298,17,6,228,6,7.68
1690,481,35,230,1,37,198,29,2.5
1691,661,22,208,18,22,104,5,2.47
1692,806,52,136,10,11,302,16,9.66
1693,917,43,200,18,30,162,26,5.2
1694,137,62,127,7,6,306,16,2.78
1695,869,195,93,31,19,35,25,4.88
1696,680,15,192,49,11,239,17,6.21
1697,429,260,11,17,38,361,6,7.5
1698,392,130,147,9,6,244,20,7.66
1699,225,21,39,6,29,302,25,8.15
1700,657,4,133,25,36,121,30,3.42
1701,276,246,213,17,37,291,26,3.06
1702,144,11,3,45,19,3,25,8.37
1703,56,16,121,19,30,87,6,4.18
1704,663,207,41,40,21,171,22,2.73
1705,342,63,182,2,26,151,10,5.24
1706,411,270,78,41,50,148,30,8.98
1707,602,148,224,18,23,77,8,3.18
1708,728,165,121,20,46,9,16,1.05
1709,100,144,118,11,35,129,12,8.73
1710,865,169,171,2,37,75,24,8.8
1711,100,285,158,19,5,25,30,8.88
1712,284,160,29,49,30,247,21,1.88
1713,681,75,248,26,11,76,8,3.72
1714,704,136,275,10,2,40,24,2.78
1715,164,232,151,32,8,148,8,6.19
1716,420,183,283,50,28,216,24,6.22
1717,516,118,217,10,25,204,24,2.97
1718,578,11,211,11,49,178,27,8.99
1719,963,34,177,35,10,232,26,7.36
1720,790,134,289,22,5,119,15,5.9
1721,412,122,8,24,41,344,5,5.44
1722,65,242,225,23,43,50,13,1.93
1723,322,91,85,32,48,355,7,5.17
1724,588,84,246,49,6,180,9,9.59
1725,841,217,94,32,36,39,19,4.9
1726,62,183,300,32,27,75,5,6.16
1727,473,259,293,14,5,65,15,7.89
1728,271,169,161,42,30,210,13,3.88
1729,522,256,35,16,50,206,13,8.28
1730,755,122,75,12,1,117,9,5.24
1731,946,69,244,35,11,305,6,7.01
1732,370,78,146,33,8,62,12,9.08
1733,886,45,273,15,41,168,28,6.52
1734,615,39,182,11,9,22,23,3.53
1735,200,119,178,38,11,274,14,9.81
1736,357,38,209,25,36,362,5,5.5
1737,780,211,232,26,40,338,23,5.93
1738,822,171,194,7,30,266,7,3.47
1739,857,87,205,44,29,149,22,9.91
1740,851,219,118,43,3,298,16,2.15
1741,696,24,15,48,16,310,26,3.92
1742,600,291,81,33,4,170,26,3.18
1743,700,290,202,10,6,54,16,1.06
1744,136,171,57,30,8,164,16,9.12
1745,764,290,70,20,27,214,6,8.14
1746,151,217,14,40,29,134,18,5.87
1747,210,71,54,9,49,282,14,4.44
1748,631,60,239,28,40,305,23,6.46
1749,302,206,271,34,12,74,12,8.38
1750,266,217,154,14,36,144,29,3.25
1751,906,44,231,47,36,357,25,2.65
1752,292,51,132,50,30,41,26,9.54
1753,294,267,274,31,1,219,13,1.55
1754,379,89,68,38,33,88,17,9.15
1755,232,99,101,30,14,297,6,1.56
1756,777,259,228,8,29,83,18,6.29
1757,215,95,168,12,13,57,17,6.34
1758,270,285,17,42,12,302,15,6.82
1759,333,41,138,50,29,55,8,5.58
1760,348,56,63,4,3,140,24,6.36
1761,312,69,144,16,1,6,16,1.37
1762,621,132,266,6,36,66,28,9.84
1763,903,188,113,45,27,116,26,7.74
1764,889,299,263,38,5,213,6,2.06
1765,568,222,184,39,15,242,25,2.67
1766,809,229,80,48,27,91,17,8.77
1767,438,91,129,43,9,254,22,1.07
1768,331,64,290,12,29,40,10,2.76
1769,209,105,17,11,23,227,19,9.66
1770,41,214,272,10,14,234,23,3.79
1771,53,220,93,46,47,363,13,2.13
1772,17,269,219,14,25,260,18,7.04
1773,426,116,2,22,19,215,29,9.71
1774,490,101,155,8,34,190,20,3.12
1775,680,280,168,9,2,356,11,3.47
1776,778,152,267,37,34,234,6,2.78
1777,602,26,246,15,19,200,5,9.86
1778,762,192,24,31,7,148,15,2.75
1779,955,52,168,26,29,354,11,1.03
1780,158,205,216,9,36,301,15,4.81
1781,509,85,76,33,4,123,8,8.4
1782,484,146,152,13,11,78,26,5.11
1783,601,49,225,12,46,10,9,3.82
1784,543,77,203,14,38,352,22,9.46
1785,347,141,179,43,42,256,12,9.19
1786,989,158,243,41,1,2,21,9.19
1787,101,106,30,1,42,203,29,4.27
1788,760,223,52,12,2,295,11,7.57
1789,963,247,166,38,26,180,27,4.92
1790,363,245,248,7,37,215,9,9.22
1791,303,17,288,34,42,164,22,7.7
1792,420,202,219,5,46,282,6,3.75
1793,42,129,25,16,40,6,23,4.77
1794,149,269,285,7,23,136,12,1.05
1795,330,45,77,15,8,248,23,1.75
1796,680,159,61,9,32,228,23,9.39
1797,860,110,139,19,12,156,18,1.89
1798,485,144,17,14,7,227,30,9.4
1799,308,57,35,5,17,146,19,4.63
1800,129,9,73,5,31,124,24,9.82
1801,590,106,142,6,17,242,9,6.23
1802,411,280,269,38,29,200,17,5.21
1803,842,86,52,15,1,304,12,4.59
1804,765,186,149,24,4,217,7,2.05
1805,331,47,108,25,3,321,13,7.9
1806,528,119,144,13,18,270,9,2.74
1807,209,257,64,36,32,360,17,7.82
1808,83,262,110,19,21,47,12,9.11
1809,470,133,167,47,23,234,22,9.03
1810,587,253,58,34,30,310,30,7.79
1811,216,291,200,11,18,324,24,2.85
1812,686,256,267,10,9,345,13,4.96
1813,872,231,183,48,13,52,22,4.44
1814,705,287,96,7,17,127,9,8.62
1815,750,202,280,45,19,34,14,5.49
1816,117,285,238,47,19,161,27,9.6
1817,66,224,188,37,13,334,30,4.24
1818,886,106,3,36,12,92,26,5.95
1819,392,232,252,36,6,183,8,5.98
1820,650,125,14,9,31,170,7,2.89
1821,502,94,150,28,7,81,16,6.15
1822,707,74,67,36,42,292,25,6.15
1823,211,185,244,24,44,107,16,2.92
1824,848,107,175,2,27,122,28,9.42
1825,91,90,200,14,5,101,13,8.46
1826,487,288,18,13,32,363,5,2.59
1827,541,225,249,3,18,146,19,4.04
1828,149,58,275,1,24,159,12,7.14
1829,256,201,72,48,2,326,5,9.54
1830,281,177,113,21,19,322,6,5.07
1831,153,279,113,7,11,106,8,4.8
1832,885,9,100,28,44,336,13,5.07
1833,585,131,199,12,39,110,6,6.35
1834,679,103,41,25,17,351,29,1.43
1835,409,191,5,14,34,231,27,4.9
1836,704,123,32,26,14,72,23,9.08
1837,888,42,201,30,45,100,27,6.56
1838,865,89,215,17,32,221,18,6.97
1839,439,58,225,41,29,275,17,1.8
1840,897,300,104,13,47,13,9,2.0
1841,188,265,201,2,44,235,6,5.9
1842,47,245,209,13,25,213,17,5.13
1843,942,50,13,32,48,232,11,5.87
1844,850,167,82,36,28,295,24,9.13
1845,298,11,112,32,48,104,21,9.67
1846,919,68,52,10,50,221,18,9.81
1847,674,15,283,8,24,120,23,7.65
1848,756,136,183,42,34,276,25,4.26
1849,64,269,5,20,34,107,15,2.71
1850,812,153,66,15,35,108,14,7.22
1851,984,297,127,42,50,195,18,1.1
1852,873,189,207,47,3,169,21,1.27
1853,453,164,36,22,42,174,7,9.08
1854,988,64,5,44,26,264,19,4.94
1855,204,174,73,39,40,271,5,4.2
1856,174,89,196,22,18,124,23,8.64
1857,255,270,21,36,43,271,21,7.47
1858,915,160,149,2,49,200,20,8.61
1859,902,157,213,44,22,140,24,1.69
1860,600,46,94,42,28,170,8,6.66
1861,727,8,145,1,38,249,20,5.88
1862,270,269,169,4,2,297,16,4.73
1863,990,180,97,38,24,216,25,3.42
1864,648,268,81,8,9,230,25,9.31
1865,925,17,179,7,14,43,19,7.79
1866,516,15,288,12,37,105,18,5.6
1867,560,242,211,5,21,295,23,1.31
1868,442,185,125,2,19,275,5,4.86
1869,327,108,49,35,22,260,8,2.99
1870,165,213,174,1,11,112,26,1.41
1871,556,97,259,17,32,186,29,5.15
1872,64,234,128,36,44,37,5,5.44
1873,902,193,61,8,45,316,8,4.2
1874,437,11,166,34,1,106,24,7.13
1875,159,22,209,37,41,59,22,3.83
1876,61,59,29,39,10,7,30,4.04
1877,13,275,283,40,22,320,20,9.18
1878,761,193,122,20,11,267,11,1.59
1879,863,252,79,35,6,98,7,7.22
1880,84,197,133,24,31,329,6,8.61
1881,144,61,212,2,33,221,12,6.78
1882,873,175,154,18,11,177,17,4.56
1883,140,258,211,39,37,296,12,9.73
1884,152,36,12,50,23,328,27,4.09
1885,332,239,162,48,25,251,9,6.62
1886,930,187,206,44,5,333,17,2.44
1887,605,199,278,35,2,309,25,9.3
1888,953,27,162,49,12,251,9,2.17
1889,871,291,84,7,5,27,21,8.71
1890,527,38,241,12,14,347,14,9.84
1891,636,212,128,41,44,311,16,1.89
1892,468,204,81,29,24,290,14,9.76
1893,40,256,233,33,45,32,30,8.8
1894,608,191,135,34,5,17,17,4.09
1895,173,292,14,9,32,332,27,9.14
1896,579,79,159,15,13,163,25,8.68
1897,477,31,165,29,20,302,28,7.36
1898,417,214,91,19,29,165,21,7.05
1899,68,154,253,17,46,356,28,4.75
1900,426,30,216,32,14,119,11,1.45
1901,476,127,284,24,39,48,28,1.08
1902,910,166,211,12,43,254,27,9.44
1903,962,160,68,20,16,267,15,7.8
1904,896,46,39,43,32,190,21,4.42
1905,928,215,7,22,3,212,9,6.02
1906,914,165,108,3,19,258,15,5.07
1907,917,149,221,45,3,28,21,9.8
1908,464,148,160,5,23,353,12,1.62
1909,533,148,297,27,9,204,13,6.01
1910,211,297,31,45,28,192,26,8.4
1911,8,74,40,32,25,160,23,1.19
1912,239,169,283,32,44,32,28,7.72
1913,185,95,72,50,29,150,27,7.88
1914,486,264,3,22,2,52,18,7.82
1915,125,223,100,7,36,318,17,1.3
1916,407,27,244,9,48,81,26,1.1
1917,409,213,166,41,36,73,12,5.36
1918,852,118,24,25,38,76,26,5.11
1919,146,298,212,16,28,253,17,6.21
1920,953,35,192,21,22,321,25,8.0
1921,415,155,114,24,7,6,15,1.92
1922,134,272,150,8,47,72,9,8.97
1923,95,278,213,21,25,189,7,6.23
1924,350,87,221,14,24,336,16,9.5
1925,386,276,216,14,31,31,6,1.81
1926,246,262,41,42,14,3,15,7.42
1927,198,157,296,17,13,148,19,2.98
1928,788,282,14,20,26,244,28,2.44
1929,435,20,9,46,47,224,28,9.3
1930,737,220,251,47,42,168,6,7.67
1931,12,184,268,48,30,240,30,5.55
1932,107,8,175,49,8,73,18,2.7
1933,250,231,3,46,28,354,22,4.23
1934,378,102,113,31,6,362,6,9.81
1935,559,186,126,31,32,189,5,2.83
1936,422,223,267,44,22,318,19,7.36
1937,478,122,121,13,24,25,9,2.46
1938,477,291,249,11,26,14,26,4.04
1939,575,164,40,47,15,79,22,3.4
1940,109,284,132,25,19,193,5,6.28
1941,334,73,172,11,47,331,16,6.23
1942,857,190,102,20,46,266,15,7.43
1943,589,3,287,44,26,207,16,3.25
1944,101,251,46,19,40,175,8,3.84
1945,514,169,193,39,13,147,20,1.69
1946,880,225,172,18,47,192,6,1.21
1947,164,53,150,24,7,184,21,6.09
1948,849,40,228,12,46,227,15,7.38
1949,421,50,229,34,30,62,14,7.53
1950,790,110,108,48,50,179,11,4.13
1951,411,188,236,38,47,188,25,7.52
1952,967,71,191,45,1,22,7,8.01
1953,709,148,96,49,34,18,23,4.71
1954,181,199,131,17,35,263,30,9.85
1955,828,21,221,10,24,260,25,3.39
1956,150,283,27,21,9,313,9,9.97
1957,551,162,118,35,7,176,29,9.22
1958,827,263,264,29,36,363,19,8.64
1959,931,298,177,35,27,293,26,5.31
1960,756,47,207,36,11,95,18,2.37
1961,757,154,272,4,50,271,22,2.72
1962,787,11,92,42,3,151,5,3.26
1963,246,164,251,8,37,231,7,7.78
1964,266,269,24,28,45,10,21,1.06
1965,355,71,59,26,39,272,16,4.18
1966,758,48,261,16,32,314,11,5.12
1967,422,85,231,44,35,295,19,4.88
1968,491,157,53,7,16,117,22,2.2
1969,77,256,209,30,44,172,30,2.01
1970,105,5,210,37,48,140,7,4.5
1971,471,268,30,30,5,185,6,7.41
1972,330,17,214,40,8,232,11,3.26
1973,365,118,36,49,42,365,13,5.65
1974,220,178,88,27,16,197,8,6.17
1975,472,56,4,43,41,65,13,2.49
1976,302,100,157,33,42,304,9,3.96
1977,521,71,179,7,37,289,14,9.8
1978,487,269,147,17,40,54,19,9.35
1979,798,72,268,10,40,92,9,7.39
1980,692,160,292,32,27,283,30,2.48
1981,614,176,250,36,37,41,19,8.09
1982,392,230,225,3,47,55,28,8.6
1983,682,243,51,13,39,114,6,2.66
1984,171,183,297,19,7,126,24,7.49
1985,973,80,60,5,13,337,18,5.59
1986,164,222,156,39,12,69,28,4.54
1987,90,38,166,8,46,80,14,5.99
1988,262,61,244,45,12,285,5,1.13
1989,526,202,267,44,12,336,19,9.52
1990,367,290,143,8,5,124,22,9.8
1991,257,226,101,26,48,63,14,8.03
1992,22,2,198,7,2,333,26,9.4
1993,270,258,232,26,40,157,26,4.5
1994,523,128,299,9,49,173,23,6.68
1995,902,30,19,48,30,329,14,4.24
1996,156,155,214,8,24,28,16,5.72
1997,990,214,77,38,42,313,9,9.88
1998,876,226,200,43,42,354,5,4.28
1999,370,3,163,23,3,20,27,8.8
2000,880,235,138,37,31,206,16,3.05
2001,615,146,285,14,23,353,14,2.4
2002,586,287,154,22,13,31,23,4.45
2003,466,55,25,18,30,52,13,5.08
2004,77,240,33,25,3,187,25,6.55
2005,698,46,169,5,8,132,29,6.33
2006,700,243,100,13,25,294,24,5.94
2007,954,286,130,5,37,309,20,8.31
2008,644,285,213,29,21,258,28,7.12
2009,519,213,112,50,7,4,11,7.53
2010,597,49,29,26,21,71,22,6.49
2011,905,275,289,19,24,211,9,8.96
2012,752,181,36,7,1,54,12,6.71
2013,960,178,78,18,30,249,29,4.55
2014,912,181,175,37,21,233,20,4.59
2015,701,287,50,25,43,292,16,3.11
2016,353,226,194,35,6,29,18,2.99
2017,518,146,93,9,38,281,26,1.01
2018,939,178,22,16,43,51,23,6.11
2019,135,140,248,41,26,364,27,6.33
2020,807,58,284,47,11,285,21,8.79
2021,545,80,110,14,46,156,17,1.01
2022,138,143,237,43,39,66,16,2.46
2023,826,187,289,1,26,203,11,5.98
2024,670,162,186,29,15,175,8,4.13
2025,148,293,150,20,41,284,13,1.27
2026,814,97,282,8,33,164,20,1.86
2027,916,211,113,26,42,298,11,7.97
2028,361,85,268,35,20,220,5,7.97
2029,143,39,193,18,19,232,22,3.6
2030,816,226,209,25,42,112,15,3.22
2031,249,222,102,42,50,181,30,6.84
2032,896,21,266,14,11,4,14,5.3
2033,236,172,238,44,12,50,14,4.08
2034,249,281,185,20,37,308,18,4.56
2035,297,42,283,26,11,289,30,8.68
2036,156,208,241,14,50,280,19,4.41
